,filename,genre,relative_dir_png,relative_dir_wav
317,jazz.00033.wav,blues,genres/blues/blues.00085.png,genres/blues/blues.00085.wav
318,jazz.00033.wav,blues,genres/blues/blues.00081.png,genres/blues/blues.00081.wav
319,jazz.00033.wav,blues,genres/blues/blues.00095.png,genres/blues/blues.00095.wav
320,jazz.00033.wav,blues,genres/blues/blues.00042.png,genres/blues/blues.00042.wav
321,jazz.00033.wav,blues,genres/blues/blues.00056.png,genres/blues/blues.00056.wav
322,jazz.00033.wav,blues,genres/blues/blues.00057.png,genres/blues/blues.00057.wav
323,jazz.00033.wav,blues,genres/blues/blues.00043.png,genres/blues/blues.00043.wav
324,jazz.00033.wav,blues,genres/blues/blues.00094.png,genres/blues/blues.00094.wav
325,jazz.00033.wav,blues,genres/blues/blues.00080.png,genres/blues/blues.00080.wav
326,jazz.00033.wav,blues,genres/blues/blues.00096.png,genres/blues/blues.00096.wav
327,jazz.00033.wav,blues,genres/blues/blues.00082.png,genres/blues/blues.00082.wav
328,jazz.00033.wav,blues,genres/blues/blues.00069.png,genres/blues/blues.00069.wav
329,jazz.00033.wav,blues,genres/blues/blues.00055.png,genres/blues/blues.00055.wav
330,jazz.00033.wav,blues,genres/blues/blues.00041.png,genres/blues/blues.00041.wav
331,jazz.00033.wav,blues,genres/blues/blues.00040.png,genres/blues/blues.00040.wav
332,jazz.00033.wav,blues,genres/blues/blues.00054.png,genres/blues/blues.00054.wav
333,jazz.00033.wav,blues,genres/blues/blues.00068.png,genres/blues/blues.00068.wav
334,jazz.00033.wav,blues,genres/blues/blues.00083.png,genres/blues/blues.00083.wav
335,jazz.00033.wav,blues,genres/blues/blues.00097.png,genres/blues/blues.00097.wav
336,jazz.00033.wav,blues,genres/blues/blues.00033.png,genres/blues/blues.00033.wav
337,jazz.00033.wav,blues,genres/blues/blues.00027.png,genres/blues/blues.00027.wav
338,jazz.00033.wav,blues,genres/blues/blues.00026.png,genres/blues/blues.00026.wav
339,jazz.00033.wav,blues,genres/blues/blues.00032.png,genres/blues/blues.00032.wav
340,jazz.00033.wav,blues,genres/blues/blues.00024.png,genres/blues/blues.00024.wav
341,jazz.00033.wav,blues,genres/blues/blues.00030.png,genres/blues/blues.00030.wav
342,jazz.00033.wav,blues,genres/blues/blues.00018.png,genres/blues/blues.00018.wav
343,jazz.00033.wav,blues,genres/blues/blues.00019.png,genres/blues/blues.00019.wav
344,jazz.00033.wav,blues,genres/blues/blues.00031.png,genres/blues/blues.00031.wav
345,jazz.00033.wav,blues,genres/blues/blues.00025.png,genres/blues/blues.00025.wav
346,jazz.00033.wav,blues,genres/blues/blues.00009.png,genres/blues/blues.00009.wav
347,jazz.00033.wav,blues,genres/blues/blues.00021.png,genres/blues/blues.00021.wav
348,jazz.00033.wav,blues,genres/blues/blues.00035.png,genres/blues/blues.00035.wav
349,jazz.00033.wav,blues,genres/blues/blues.00034.png,genres/blues/blues.00034.wav
350,jazz.00033.wav,blues,genres/blues/blues.00020.png,genres/blues/blues.00020.wav
351,jazz.00033.wav,blues,genres/blues/blues.00008.png,genres/blues/blues.00008.wav
352,jazz.00033.wav,blues,genres/blues/blues.00036.png,genres/blues/blues.00036.wav
353,jazz.00033.wav,blues,genres/blues/blues.00022.png,genres/blues/blues.00022.wav
354,jazz.00033.wav,blues,genres/blues/blues.00023.png,genres/blues/blues.00023.wav
355,jazz.00033.wav,blues,genres/blues/blues.00037.png,genres/blues/blues.00037.wav
356,jazz.00033.wav,blues,genres/blues/blues.00012.png,genres/blues/blues.00012.wav
357,jazz.00033.wav,blues,genres/blues/blues.00006.png,genres/blues/blues.00006.wav
358,jazz.00033.wav,blues,genres/blues/blues.00007.png,genres/blues/blues.00007.wav
359,jazz.00033.wav,blues,genres/blues/blues.00013.png,genres/blues/blues.00013.wav
360,jazz.00033.wav,blues,genres/blues/blues.00005.png,genres/blues/blues.00005.wav
361,jazz.00033.wav,blues,genres/blues/blues.00011.png,genres/blues/blues.00011.wav
362,jazz.00033.wav,blues,genres/blues/blues.00039.png,genres/blues/blues.00039.wav
363,jazz.00033.wav,blues,genres/blues/blues.00038.png,genres/blues/blues.00038.wav
364,jazz.00033.wav,blues,genres/blues/blues.00010.png,genres/blues/blues.00010.wav
365,jazz.00033.wav,blues,genres/blues/blues.00004.png,genres/blues/blues.00004.wav
366,jazz.00033.wav,blues,genres/blues/blues.00028.png,genres/blues/blues.00028.wav
367,jazz.00033.wav,blues,genres/blues/blues.00000.png,genres/blues/blues.00000.wav
368,jazz.00033.wav,blues,genres/blues/blues.00014.png,genres/blues/blues.00014.wav
369,jazz.00033.wav,blues,genres/blues/blues.00015.png,genres/blues/blues.00015.wav
370,jazz.00033.wav,blues,genres/blues/blues.00001.png,genres/blues/blues.00001.wav
371,jazz.00033.wav,blues,genres/blues/blues.00029.png,genres/blues/blues.00029.wav
372,jazz.00033.wav,blues,genres/blues/blues.00017.png,genres/blues/blues.00017.wav
373,jazz.00033.wav,blues,genres/blues/blues.00003.png,genres/blues/blues.00003.wav
374,jazz.00033.wav,blues,genres/blues/blues.00002.png,genres/blues/blues.00002.wav
375,jazz.00033.wav,blues,genres/blues/blues.00016.png,genres/blues/blues.00016.wav
376,jazz.00033.wav,blues,genres/blues/blues.00071.png,genres/blues/blues.00071.wav
377,jazz.00033.wav,blues,genres/blues/blues.00065.png,genres/blues/blues.00065.wav
378,jazz.00033.wav,blues,genres/blues/blues.00059.png,genres/blues/blues.00059.wav
379,jazz.00033.wav,blues,genres/blues/blues.00058.png,genres/blues/blues.00058.wav
380,jazz.00033.wav,blues,genres/blues/blues.00064.png,genres/blues/blues.00064.wav
381,jazz.00033.wav,blues,genres/blues/blues.00070.png,genres/blues/blues.00070.wav
382,jazz.00033.wav,blues,genres/blues/blues.00099.png,genres/blues/blues.00099.wav
383,jazz.00033.wav,blues,genres/blues/blues.00066.png,genres/blues/blues.00066.wav
384,jazz.00033.wav,blues,genres/blues/blues.00072.png,genres/blues/blues.00072.wav
385,jazz.00033.wav,blues,genres/blues/blues.00073.png,genres/blues/blues.00073.wav
386,jazz.00033.wav,blues,genres/blues/blues.00067.png,genres/blues/blues.00067.wav
387,jazz.00033.wav,blues,genres/blues/blues.00098.png,genres/blues/blues.00098.wav
388,jazz.00033.wav,blues,genres/blues/blues.00088.png,genres/blues/blues.00088.wav
389,jazz.00033.wav,blues,genres/blues/blues.00063.png,genres/blues/blues.00063.wav
390,jazz.00033.wav,blues,genres/blues/blues.00077.png,genres/blues/blues.00077.wav
391,jazz.00033.wav,blues,genres/blues/blues.00076.png,genres/blues/blues.00076.wav
392,jazz.00033.wav,blues,genres/blues/blues.00062.png,genres/blues/blues.00062.wav
393,jazz.00033.wav,blues,genres/blues/blues.00089.png,genres/blues/blues.00089.wav
394,jazz.00033.wav,blues,genres/blues/blues.00048.png,genres/blues/blues.00048.wav
395,jazz.00033.wav,blues,genres/blues/blues.00074.png,genres/blues/blues.00074.wav
396,jazz.00033.wav,blues,genres/blues/blues.00060.png,genres/blues/blues.00060.wav
397,jazz.00033.wav,blues,genres/blues/blues.00061.png,genres/blues/blues.00061.wav
398,jazz.00033.wav,blues,genres/blues/blues.00075.png,genres/blues/blues.00075.wav
399,jazz.00033.wav,blues,genres/blues/blues.00049.png,genres/blues/blues.00049.wav
400,jazz.00033.wav,reggae,genres/reggae/reggae.00080.png,genres/reggae/reggae.00080.wav
401,jazz.00033.wav,reggae,genres/reggae/reggae.00094.png,genres/reggae/reggae.00094.wav
402,jazz.00033.wav,reggae,genres/reggae/reggae.00043.png,genres/reggae/reggae.00043.wav
403,jazz.00033.wav,reggae,genres/reggae/reggae.00057.png,genres/reggae/reggae.00057.wav
404,jazz.00033.wav,reggae,genres/reggae/reggae.00056.png,genres/reggae/reggae.00056.wav
405,jazz.00033.wav,reggae,genres/reggae/reggae.00042.png,genres/reggae/reggae.00042.wav
406,jazz.00033.wav,reggae,genres/reggae/reggae.00095.png,genres/reggae/reggae.00095.wav
407,jazz.00033.wav,reggae,genres/reggae/reggae.00081.png,genres/reggae/reggae.00081.wav
408,jazz.00033.wav,reggae,genres/reggae/reggae.00097.png,genres/reggae/reggae.00097.wav
409,jazz.00033.wav,reggae,genres/reggae/reggae.00083.png,genres/reggae/reggae.00083.wav
410,jazz.00033.wav,reggae,genres/reggae/reggae.00054.png,genres/reggae/reggae.00054.wav
411,jazz.00033.wav,reggae,genres/reggae/reggae.00040.png,genres/reggae/reggae.00040.wav
412,jazz.00033.wav,reggae,genres/reggae/reggae.00068.png,genres/reggae/reggae.00068.wav
413,jazz.00033.wav,reggae,genres/reggae/reggae.00069.png,genres/reggae/reggae.00069.wav
414,jazz.00033.wav,reggae,genres/reggae/reggae.00041.png,genres/reggae/reggae.00041.wav
415,jazz.00033.wav,reggae,genres/reggae/reggae.00055.png,genres/reggae/reggae.00055.wav
416,jazz.00033.wav,reggae,genres/reggae/reggae.00082.png,genres/reggae/reggae.00082.wav
417,jazz.00033.wav,reggae,genres/reggae/reggae.00096.png,genres/reggae/reggae.00096.wav
418,jazz.00033.wav,reggae,genres/reggae/reggae.00092.png,genres/reggae/reggae.00092.wav
419,jazz.00033.wav,reggae,genres/reggae/reggae.00086.png,genres/reggae/reggae.00086.wav
420,jazz.00033.wav,reggae,genres/reggae/reggae.00079.png,genres/reggae/reggae.00079.wav
421,jazz.00033.wav,reggae,genres/reggae/reggae.00051.png,genres/reggae/reggae.00051.wav
422,jazz.00033.wav,reggae,genres/reggae/reggae.00045.png,genres/reggae/reggae.00045.wav
423,jazz.00033.wav,reggae,genres/reggae/reggae.00044.png,genres/reggae/reggae.00044.wav
424,jazz.00033.wav,reggae,genres/reggae/reggae.00050.png,genres/reggae/reggae.00050.wav
425,jazz.00033.wav,reggae,genres/reggae/reggae.00078.png,genres/reggae/reggae.00078.wav
426,jazz.00033.wav,reggae,genres/reggae/reggae.00087.png,genres/reggae/reggae.00087.wav
427,jazz.00033.wav,reggae,genres/reggae/reggae.00093.png,genres/reggae/reggae.00093.wav
428,jazz.00033.wav,reggae,genres/reggae/reggae.00085.png,genres/reggae/reggae.00085.wav
429,jazz.00033.wav,reggae,genres/reggae/reggae.00091.png,genres/reggae/reggae.00091.wav
430,jazz.00033.wav,reggae,genres/reggae/reggae.00046.png,genres/reggae/reggae.00046.wav
431,jazz.00033.wav,reggae,genres/reggae/reggae.00052.png,genres/reggae/reggae.00052.wav
432,jazz.00033.wav,reggae,genres/reggae/reggae.00053.png,genres/reggae/reggae.00053.wav
433,jazz.00033.wav,reggae,genres/reggae/reggae.00047.png,genres/reggae/reggae.00047.wav
434,jazz.00033.wav,reggae,genres/reggae/reggae.00090.png,genres/reggae/reggae.00090.wav
435,jazz.00033.wav,reggae,genres/reggae/reggae.00084.png,genres/reggae/reggae.00084.wav
436,jazz.00033.wav,reggae,genres/reggae/reggae.00020.png,genres/reggae/reggae.00020.wav
437,jazz.00033.wav,reggae,genres/reggae/reggae.00034.png,genres/reggae/reggae.00034.wav
438,jazz.00033.wav,reggae,genres/reggae/reggae.00008.png,genres/reggae/reggae.00008.wav
439,jazz.00033.wav,reggae,genres/reggae/reggae.00009.png,genres/reggae/reggae.00009.wav
440,jazz.00033.wav,reggae,genres/reggae/reggae.00035.png,genres/reggae/reggae.00035.wav
441,jazz.00033.wav,reggae,genres/reggae/reggae.00021.png,genres/reggae/reggae.00021.wav
442,jazz.00033.wav,reggae,genres/reggae/reggae.00037.png,genres/reggae/reggae.00037.wav
443,jazz.00033.wav,reggae,genres/reggae/reggae.00023.png,genres/reggae/reggae.00023.wav
444,jazz.00033.wav,reggae,genres/reggae/reggae.00022.png,genres/reggae/reggae.00022.wav
445,jazz.00033.wav,reggae,genres/reggae/reggae.00036.png,genres/reggae/reggae.00036.wav
446,jazz.00033.wav,reggae,genres/reggae/reggae.00032.png,genres/reggae/reggae.00032.wav
447,jazz.00033.wav,reggae,genres/reggae/reggae.00026.png,genres/reggae/reggae.00026.wav
448,jazz.00033.wav,reggae,genres/reggae/reggae.00027.png,genres/reggae/reggae.00027.wav
449,jazz.00033.wav,reggae,genres/reggae/reggae.00033.png,genres/reggae/reggae.00033.wav
450,jazz.00033.wav,reggae,genres/reggae/reggae.00019.png,genres/reggae/reggae.00019.wav
451,jazz.00033.wav,reggae,genres/reggae/reggae.00025.png,genres/reggae/reggae.00025.wav
452,jazz.00033.wav,reggae,genres/reggae/reggae.00031.png,genres/reggae/reggae.00031.wav
453,jazz.00033.wav,reggae,genres/reggae/reggae.00030.png,genres/reggae/reggae.00030.wav
454,jazz.00033.wav,reggae,genres/reggae/reggae.00024.png,genres/reggae/reggae.00024.wav
455,jazz.00033.wav,reggae,genres/reggae/reggae.00018.png,genres/reggae/reggae.00018.wav
456,jazz.00033.wav,reggae,genres/reggae/reggae.00001.png,genres/reggae/reggae.00001.wav
457,jazz.00033.wav,reggae,genres/reggae/reggae.00015.png,genres/reggae/reggae.00015.wav
458,jazz.00033.wav,reggae,genres/reggae/reggae.00029.png,genres/reggae/reggae.00029.wav
459,jazz.00033.wav,reggae,genres/reggae/reggae.00028.png,genres/reggae/reggae.00028.wav
460,jazz.00033.wav,reggae,genres/reggae/reggae.00014.png,genres/reggae/reggae.00014.wav
461,jazz.00033.wav,reggae,genres/reggae/reggae.00000.png,genres/reggae/reggae.00000.wav
462,jazz.00033.wav,reggae,genres/reggae/reggae.00016.png,genres/reggae/reggae.00016.wav
463,jazz.00033.wav,reggae,genres/reggae/reggae.00002.png,genres/reggae/reggae.00002.wav
464,jazz.00033.wav,reggae,genres/reggae/reggae.00003.png,genres/reggae/reggae.00003.wav
465,jazz.00033.wav,reggae,genres/reggae/reggae.00017.png,genres/reggae/reggae.00017.wav
466,jazz.00033.wav,reggae,genres/reggae/reggae.00013.png,genres/reggae/reggae.00013.wav
467,jazz.00033.wav,reggae,genres/reggae/reggae.00007.png,genres/reggae/reggae.00007.wav
468,jazz.00033.wav,reggae,genres/reggae/reggae.00006.png,genres/reggae/reggae.00006.wav
469,jazz.00033.wav,reggae,genres/reggae/reggae.00012.png,genres/reggae/reggae.00012.wav
470,jazz.00033.wav,reggae,genres/reggae/reggae.00038.png,genres/reggae/reggae.00038.wav
471,jazz.00033.wav,reggae,genres/reggae/reggae.00004.png,genres/reggae/reggae.00004.wav
472,jazz.00033.wav,reggae,genres/reggae/reggae.00010.png,genres/reggae/reggae.00010.wav
473,jazz.00033.wav,reggae,genres/reggae/reggae.00011.png,genres/reggae/reggae.00011.wav
474,jazz.00033.wav,reggae,genres/reggae/reggae.00005.png,genres/reggae/reggae.00005.wav
475,jazz.00033.wav,reggae,genres/reggae/reggae.00039.png,genres/reggae/reggae.00039.wav
476,jazz.00033.wav,reggae,genres/reggae/reggae.00089.png,genres/reggae/reggae.00089.wav
477,jazz.00033.wav,reggae,genres/reggae/reggae.00062.png,genres/reggae/reggae.00062.wav
478,jazz.00033.wav,reggae,genres/reggae/reggae.00076.png,genres/reggae/reggae.00076.wav
479,jazz.00033.wav,reggae,genres/reggae/reggae.00077.png,genres/reggae/reggae.00077.wav
480,jazz.00033.wav,reggae,genres/reggae/reggae.00063.png,genres/reggae/reggae.00063.wav
481,jazz.00033.wav,reggae,genres/reggae/reggae.00088.png,genres/reggae/reggae.00088.wav
482,jazz.00033.wav,reggae,genres/reggae/reggae.00075.png,genres/reggae/reggae.00075.wav
483,jazz.00033.wav,reggae,genres/reggae/reggae.00061.png,genres/reggae/reggae.00061.wav
484,jazz.00033.wav,reggae,genres/reggae/reggae.00049.png,genres/reggae/reggae.00049.wav
485,jazz.00033.wav,reggae,genres/reggae/reggae.00048.png,genres/reggae/reggae.00048.wav
486,jazz.00033.wav,reggae,genres/reggae/reggae.00060.png,genres/reggae/reggae.00060.wav
487,jazz.00033.wav,reggae,genres/reggae/reggae.00074.png,genres/reggae/reggae.00074.wav
488,jazz.00033.wav,reggae,genres/reggae/reggae.00058.png,genres/reggae/reggae.00058.wav
489,jazz.00033.wav,reggae,genres/reggae/reggae.00070.png,genres/reggae/reggae.00070.wav
490,jazz.00033.wav,reggae,genres/reggae/reggae.00064.png,genres/reggae/reggae.00064.wav
491,jazz.00033.wav,reggae,genres/reggae/reggae.00065.png,genres/reggae/reggae.00065.wav
492,jazz.00033.wav,reggae,genres/reggae/reggae.00071.png,genres/reggae/reggae.00071.wav
493,jazz.00033.wav,reggae,genres/reggae/reggae.00059.png,genres/reggae/reggae.00059.wav
494,jazz.00033.wav,reggae,genres/reggae/reggae.00098.png,genres/reggae/reggae.00098.wav
495,jazz.00033.wav,reggae,genres/reggae/reggae.00067.png,genres/reggae/reggae.00067.wav
496,jazz.00033.wav,reggae,genres/reggae/reggae.00073.png,genres/reggae/reggae.00073.wav
497,jazz.00033.wav,reggae,genres/reggae/reggae.00072.png,genres/reggae/reggae.00072.wav
498,jazz.00033.wav,reggae,genres/reggae/reggae.00066.png,genres/reggae/reggae.00066.wav
499,jazz.00033.wav,reggae,genres/reggae/reggae.00099.png,genres/reggae/reggae.00099.wav
500,jazz.00033.wav,classical,genres/classical/classical.00079.png,genres/classical/classical.00079.wav
501,jazz.00033.wav,classical,genres/classical/classical.00045.png,genres/classical/classical.00045.wav
502,jazz.00033.wav,classical,genres/classical/classical.00051.png,genres/classical/classical.00051.wav
503,jazz.00033.wav,classical,genres/classical/classical.00086.png,genres/classical/classical.00086.wav
504,jazz.00033.wav,classical,genres/classical/classical.00092.png,genres/classical/classical.00092.wav
505,jazz.00033.wav,classical,genres/classical/classical.00093.png,genres/classical/classical.00093.wav
506,jazz.00033.wav,classical,genres/classical/classical.00087.png,genres/classical/classical.00087.wav
507,jazz.00033.wav,classical,genres/classical/classical.00050.png,genres/classical/classical.00050.wav
508,jazz.00033.wav,classical,genres/classical/classical.00044.png,genres/classical/classical.00044.wav
509,jazz.00033.wav,classical,genres/classical/classical.00078.png,genres/classical/classical.00078.wav
510,jazz.00033.wav,classical,genres/classical/classical.00052.png,genres/classical/classical.00052.wav
511,jazz.00033.wav,classical,genres/classical/classical.00046.png,genres/classical/classical.00046.wav
512,jazz.00033.wav,classical,genres/classical/classical.00091.png,genres/classical/classical.00091.wav
513,jazz.00033.wav,classical,genres/classical/classical.00085.png,genres/classical/classical.00085.wav
514,jazz.00033.wav,classical,genres/classical/classical.00084.png,genres/classical/classical.00084.wav
515,jazz.00033.wav,classical,genres/classical/classical.00090.png,genres/classical/classical.00090.wav
516,jazz.00033.wav,classical,genres/classical/classical.00047.png,genres/classical/classical.00047.wav
517,jazz.00033.wav,classical,genres/classical/classical.00053.png,genres/classical/classical.00053.wav
518,jazz.00033.wav,classical,genres/classical/classical.00057.png,genres/classical/classical.00057.wav
519,jazz.00033.wav,classical,genres/classical/classical.00043.png,genres/classical/classical.00043.wav
520,jazz.00033.wav,classical,genres/classical/classical.00094.png,genres/classical/classical.00094.wav
521,jazz.00033.wav,classical,genres/classical/classical.00080.png,genres/classical/classical.00080.wav
522,jazz.00033.wav,classical,genres/classical/classical.00081.png,genres/classical/classical.00081.wav
523,jazz.00033.wav,classical,genres/classical/classical.00095.png,genres/classical/classical.00095.wav
524,jazz.00033.wav,classical,genres/classical/classical.00042.png,genres/classical/classical.00042.wav
525,jazz.00033.wav,classical,genres/classical/classical.00056.png,genres/classical/classical.00056.wav
526,jazz.00033.wav,classical,genres/classical/classical.00040.png,genres/classical/classical.00040.wav
527,jazz.00033.wav,classical,genres/classical/classical.00054.png,genres/classical/classical.00054.wav
528,jazz.00033.wav,classical,genres/classical/classical.00068.png,genres/classical/classical.00068.wav
529,jazz.00033.wav,classical,genres/classical/classical.00083.png,genres/classical/classical.00083.wav
530,jazz.00033.wav,classical,genres/classical/classical.00097.png,genres/classical/classical.00097.wav
531,jazz.00033.wav,classical,genres/classical/classical.00096.png,genres/classical/classical.00096.wav
532,jazz.00033.wav,classical,genres/classical/classical.00082.png,genres/classical/classical.00082.wav
533,jazz.00033.wav,classical,genres/classical/classical.00069.png,genres/classical/classical.00069.wav
534,jazz.00033.wav,classical,genres/classical/classical.00055.png,genres/classical/classical.00055.wav
535,jazz.00033.wav,classical,genres/classical/classical.00041.png,genres/classical/classical.00041.wav
536,jazz.00033.wav,classical,genres/classical/classical.00026.png,genres/classical/classical.00026.wav
537,jazz.00033.wav,classical,genres/classical/classical.00032.png,genres/classical/classical.00032.wav
538,jazz.00033.wav,classical,genres/classical/classical.00033.png,genres/classical/classical.00033.wav
539,jazz.00033.wav,classical,genres/classical/classical.00027.png,genres/classical/classical.00027.wav
540,jazz.00033.wav,classical,genres/classical/classical.00019.png,genres/classical/classical.00019.wav
541,jazz.00033.wav,classical,genres/classical/classical.00031.png,genres/classical/classical.00031.wav
542,jazz.00033.wav,classical,genres/classical/classical.00025.png,genres/classical/classical.00025.wav
543,jazz.00033.wav,classical,genres/classical/classical.00024.png,genres/classical/classical.00024.wav
544,jazz.00033.wav,classical,genres/classical/classical.00030.png,genres/classical/classical.00030.wav
545,jazz.00033.wav,classical,genres/classical/classical.00018.png,genres/classical/classical.00018.wav
546,jazz.00033.wav,classical,genres/classical/classical.00034.png,genres/classical/classical.00034.wav
547,jazz.00033.wav,classical,genres/classical/classical.00020.png,genres/classical/classical.00020.wav
548,jazz.00033.wav,classical,genres/classical/classical.00008.png,genres/classical/classical.00008.wav
549,jazz.00033.wav,classical,genres/classical/classical.00009.png,genres/classical/classical.00009.wav
550,jazz.00033.wav,classical,genres/classical/classical.00021.png,genres/classical/classical.00021.wav
551,jazz.00033.wav,classical,genres/classical/classical.00035.png,genres/classical/classical.00035.wav
552,jazz.00033.wav,classical,genres/classical/classical.00023.png,genres/classical/classical.00023.wav
553,jazz.00033.wav,classical,genres/classical/classical.00037.png,genres/classical/classical.00037.wav
554,jazz.00033.wav,classical,genres/classical/classical.00036.png,genres/classical/classical.00036.wav
555,jazz.00033.wav,classical,genres/classical/classical.00022.png,genres/classical/classical.00022.wav
556,jazz.00033.wav,classical,genres/classical/classical.00007.png,genres/classical/classical.00007.wav
557,jazz.00033.wav,classical,genres/classical/classical.00013.png,genres/classical/classical.00013.wav
558,jazz.00033.wav,classical,genres/classical/classical.00012.png,genres/classical/classical.00012.wav
559,jazz.00033.wav,classical,genres/classical/classical.00006.png,genres/classical/classical.00006.wav
560,jazz.00033.wav,classical,genres/classical/classical.00038.png,genres/classical/classical.00038.wav
561,jazz.00033.wav,classical,genres/classical/classical.00010.png,genres/classical/classical.00010.wav
562,jazz.00033.wav,classical,genres/classical/classical.00004.png,genres/classical/classical.00004.wav
563,jazz.00033.wav,classical,genres/classical/classical.00005.png,genres/classical/classical.00005.wav
564,jazz.00033.wav,classical,genres/classical/classical.00011.png,genres/classical/classical.00011.wav
565,jazz.00033.wav,classical,genres/classical/classical.00039.png,genres/classical/classical.00039.wav
566,jazz.00033.wav,classical,genres/classical/classical.00015.png,genres/classical/classical.00015.wav
567,jazz.00033.wav,classical,genres/classical/classical.00001.png,genres/classical/classical.00001.wav
568,jazz.00033.wav,classical,genres/classical/classical.00029.png,genres/classical/classical.00029.wav
569,jazz.00033.wav,classical,genres/classical/classical.00028.png,genres/classical/classical.00028.wav
570,jazz.00033.wav,classical,genres/classical/classical.00000.png,genres/classical/classical.00000.wav
571,jazz.00033.wav,classical,genres/classical/classical.00014.png,genres/classical/classical.00014.wav
572,jazz.00033.wav,classical,genres/classical/classical.00002.png,genres/classical/classical.00002.wav
573,jazz.00033.wav,classical,genres/classical/classical.00016.png,genres/classical/classical.00016.wav
574,jazz.00033.wav,classical,genres/classical/classical.00017.png,genres/classical/classical.00017.wav
575,jazz.00033.wav,classical,genres/classical/classical.00003.png,genres/classical/classical.00003.wav
576,jazz.00033.wav,classical,genres/classical/classical.00058.png,genres/classical/classical.00058.wav
577,jazz.00033.wav,classical,genres/classical/classical.00064.png,genres/classical/classical.00064.wav
578,jazz.00033.wav,classical,genres/classical/classical.00070.png,genres/classical/classical.00070.wav
579,jazz.00033.wav,classical,genres/classical/classical.00071.png,genres/classical/classical.00071.wav
580,jazz.00033.wav,classical,genres/classical/classical.00065.png,genres/classical/classical.00065.wav
581,jazz.00033.wav,classical,genres/classical/classical.00059.png,genres/classical/classical.00059.wav
582,jazz.00033.wav,classical,genres/classical/classical.00073.png,genres/classical/classical.00073.wav
583,jazz.00033.wav,classical,genres/classical/classical.00067.png,genres/classical/classical.00067.wav
584,jazz.00033.wav,classical,genres/classical/classical.00098.png,genres/classical/classical.00098.wav
585,jazz.00033.wav,classical,genres/classical/classical.00099.png,genres/classical/classical.00099.wav
586,jazz.00033.wav,classical,genres/classical/classical.00066.png,genres/classical/classical.00066.wav
587,jazz.00033.wav,classical,genres/classical/classical.00072.png,genres/classical/classical.00072.wav
588,jazz.00033.wav,classical,genres/classical/classical.00076.png,genres/classical/classical.00076.wav
589,jazz.00033.wav,classical,genres/classical/classical.00062.png,genres/classical/classical.00062.wav
590,jazz.00033.wav,classical,genres/classical/classical.00089.png,genres/classical/classical.00089.wav
591,jazz.00033.wav,classical,genres/classical/classical.00088.png,genres/classical/classical.00088.wav
592,jazz.00033.wav,classical,genres/classical/classical.00063.png,genres/classical/classical.00063.wav
593,jazz.00033.wav,classical,genres/classical/classical.00077.png,genres/classical/classical.00077.wav
594,jazz.00033.wav,classical,genres/classical/classical.00061.png,genres/classical/classical.00061.wav
595,jazz.00033.wav,classical,genres/classical/classical.00075.png,genres/classical/classical.00075.wav
596,jazz.00033.wav,classical,genres/classical/classical.00049.png,genres/classical/classical.00049.wav
597,jazz.00033.wav,classical,genres/classical/classical.00048.png,genres/classical/classical.00048.wav
598,jazz.00033.wav,classical,genres/classical/classical.00074.png,genres/classical/classical.00074.wav
599,jazz.00033.wav,classical,genres/classical/classical.00060.png,genres/classical/classical.00060.wav
600,jazz.00033.wav,rock,genres/rock/rock.00011.png,genres/rock/rock.00011.wav
601,jazz.00033.wav,rock,genres/rock/rock.00005.png,genres/rock/rock.00005.wav
602,jazz.00033.wav,rock,genres/rock/rock.00039.png,genres/rock/rock.00039.wav
603,jazz.00033.wav,rock,genres/rock/rock.00038.png,genres/rock/rock.00038.wav
604,jazz.00033.wav,rock,genres/rock/rock.00004.png,genres/rock/rock.00004.wav
605,jazz.00033.wav,rock,genres/rock/rock.00010.png,genres/rock/rock.00010.wav
606,jazz.00033.wav,rock,genres/rock/rock.00006.png,genres/rock/rock.00006.wav
607,jazz.00033.wav,rock,genres/rock/rock.00012.png,genres/rock/rock.00012.wav
608,jazz.00033.wav,rock,genres/rock/rock.00013.png,genres/rock/rock.00013.wav
609,jazz.00033.wav,rock,genres/rock/rock.00007.png,genres/rock/rock.00007.wav
610,jazz.00033.wav,rock,genres/rock/rock.00003.png,genres/rock/rock.00003.wav
611,jazz.00033.wav,rock,genres/rock/rock.00017.png,genres/rock/rock.00017.wav
612,jazz.00033.wav,rock,genres/rock/rock.00016.png,genres/rock/rock.00016.wav
613,jazz.00033.wav,rock,genres/rock/rock.00002.png,genres/rock/rock.00002.wav
614,jazz.00033.wav,rock,genres/rock/rock.00028.png,genres/rock/rock.00028.wav
615,jazz.00033.wav,rock,genres/rock/rock.00014.png,genres/rock/rock.00014.wav
616,jazz.00033.wav,rock,genres/rock/rock.00000.png,genres/rock/rock.00000.wav
617,jazz.00033.wav,rock,genres/rock/rock.00001.png,genres/rock/rock.00001.wav
618,jazz.00033.wav,rock,genres/rock/rock.00015.png,genres/rock/rock.00015.wav
619,jazz.00033.wav,rock,genres/rock/rock.00029.png,genres/rock/rock.00029.wav
620,jazz.00033.wav,rock,genres/rock/rock.00099.png,genres/rock/rock.00099.wav
621,jazz.00033.wav,rock,genres/rock/rock.00072.png,genres/rock/rock.00072.wav
622,jazz.00033.wav,rock,genres/rock/rock.00066.png,genres/rock/rock.00066.wav
